,Date,Text,Favourites,Retweet,Id,User
201,06/02/2019 10:59,b'How Downrightly Callous of Devaswom Board for doing a U-turn in the Supreme Court &amp; playing POLITICS by supporting\xe2\x80\xa6 https://t.co/TNBc8XkyUY',51.0,26.0,1.0931e+18,rose_k01
202,,,,,,
203,06/02/2019 10:54,"b'\xe0\xb4\xa8\xe0\xb4\xb0\xe0\xb4\xbf\xe0\xb4\xae\xe0\xb4\x95\xe0\xb5\x8d\xe0\xb4\x95\xe0\xb4\xb3\xe0\xb5\x81 \xe0\xb4\x87\xe0\xb4\xa4\xe0\xb5\x87 \xe0\xb4\x9a\xe0\xb5\x8b\xe0\xb4\xa6\xe0\xb5\x8d\xe0\xb4\xaf\xe0\xb4\x82 \xe0\xb4\x87\xe0\xb4\xa4\xe0\xb4\xbf\xe0\xb4\xa8\xe0\xb5\x81 \xe0\xb4\xae\xe0\xb5\x81\xe0\xb4\xa8\xe0\xb5\x8d\xe0\xb4\xa8\xe0\xb5\x87\xe0\xb4\xaf\xe0\xb5\x81\xe0\xb4\x82 \xe0\xb4\x9a\xe0\xb5\x8b\xe0\xb4\xa6\xe0\xb4\xbf\xe0\xb4\x9a\xe0\xb5\x8d\xe0\xb4\x9a\xe0\xb4\xa4\xe0\xb4\xbe\xe0\xb4\xb0\xe0\xb5\x81\xe0\xb4\xa8\xe0\xb4\xb2\xe0\xb5\x8d\xe0\xb4\xb2\xe0\xb5\x8b..\nDevotees of ayyappa must question whether the""honourable"" j\xe2\x80\xa6 https://t.co/FeOATKX0Rl'",0.0,0.0,1.0931e+18,neeraj_p
204,,,,,,
205,06/02/2019 10:44,b'To all the #Hindus in Kerala:\nHow do you like this #Secular government of an anti-hindu fanatic as the Chief Minist\xe2\x80\xa6 https://t.co/Kbs979hBZI',3.0,2.0,1.0931e+18,MrStarkhere
206,,,,,,
207,06/02/2019 10:43,b'@pratheesh_ahp #HINDUISM IS QUANTUM PHYSICS\n\nTHERE IS NO SUPERSTITION IN #SANATANA #DHARMA\n- EXCEPT THE POISON WHIC\xe2\x80\xa6 https://t.co/5dhWAihFSr',2.0,5.0,1.0931e+18,PrajnanamBrahma
208,,,,,,
209,06/02/2019 10:42,b'To all the #Hindus in Kerala:\nHow do you like this #Secular government of an anti-hindu fanatic as the Chief Minist\xe2\x80\xa6 https://t.co/lzQm0OGxWr',0.0,0.0,1.0931e+18,hunney_mittal
210,,,,,,
211,06/02/2019 10:39,b'@lotophagus This spineless ppl in charge of the devaswom board and the senseless ppl n governance needs to change..#SaveSabarimalaTradition',0.0,0.0,1.0931e+18,varunmp
212,,,,,,
213,06/02/2019 10:37,"b'10/10 the SC will dismiss the review petition as it appears from the attitude of judges, that can be culled out fro\xe2\x80\xa6 https://t.co/HDsqyxylDc'",0.0,0.0,1.0931e+18,hunney_mittal
214,,,,,,
215,06/02/2019 10:34,b'@pratheesh_ahp @SMedia4 When will karma catch up with these  enemies of Hinduism.Hope its soon.#SaveSabarimalaTradition',2.0,0.0,1.0931e+18,Sundar_Ind
216,,,,,,
217,06/02/2019 10:22,b'Swamiye Saranam Aiyappa. Great Thread. Dhanyavad @jsaideepak &amp; Sri. Parasaran for arguing behalf of all hindus to r\xe2\x80\xa6 https://t.co/k11BoJVGku',4.0,2.0,1.09309e+18,SatishKn1
218,,,,,,
219,06/02/2019 10:20,b'Official stand of Devaswom board. \n#SaveSabarimalaTradition \n@surnell https://t.co/ItYMJelAPl',1.0,0.0,1.09309e+18,shashankb08
220,,,,,,
221,06/02/2019 10:17,b'Hope Ayyappa Devotees take note of the #Kerala  Government stand in Supreme Court. Today Commie govt stand against\xe2\x80\xa6 https://t.co/ZTe5rCwU2a',0.0,0.0,1.09309e+18,Rajan_ptt
222,,,,,,
223,06/02/2019 10:15,b'#\xe0\xa4\xac\xe0\xa5\x82\xe0\xa4\xa5_\xe0\xa4\xac\xe0\xa5\x82\xe0\xa4\xa5_\xe0\xa4\xaa\xe0\xa4\xb0_\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xaa\xe0\xa4\xbe\n#Sabarimala \n#ParivartanSankalpSamavesh \n#SaveSabarimalaTradition \n\nAll the temples in india shou\xe2\x80\xa6 https://t.co/SKO9BK1dbg',2.0,2.0,1.09309e+18,SanskariPatrak1
224,,,,,,
225,06/02/2019 10:10,"b'Venkatraman, Sr Advcate presented argument before 5 member bench in #Sabarimala issue, that faith is faith&amp; cannot\xe2\x80\xa6 https://t.co/TUdIQmmk18'",10.0,4.0,1.09309e+18,Thejas25
226,,,,,,
227,06/02/2019 10:09,"b""#SaveSabarimalaTradition\n\nCollecting Money's from Hundi's which are offerings of Bhakthas &amp; Using it to Pay Counsel\xe2\x80\xa6 https://t.co/JKgHdGtEbx""",0.0,1.0,1.09309e+18,diwakaran_a
228,,,,,,
229,06/02/2019 09:51,b'The rabid ingenuity of the subhumans and their nefarious schemas..the almost near annihilation of systemic immunity\xe2\x80\xa6 https://t.co/qKj5AZOmfs',6.0,8.0,1.09308e+18,TejasOmkara
230,,,,,,
231,06/02/2019 09:50,b'It is time for modi govt to bring an ordinance to #SaveSabarimalaTradition \n@narendramodi @AmitShah @smritiirani @SushmaSwaraj',1.0,0.0,1.09308e+18,baskodigama
232,,,,,,
233,06/02/2019 09:50,"b'As expected, #LeftBetraysHindus \n\nHope for a favorable verdict. \n#SaveSabarimalaTradition https://t.co/5PblAEEVir'",1.0,9.0,1.09308e+18,jineesh_blr
234,,,,,,
235,06/02/2019 09:47,b'Devaswom bats for women entry in Sabarimala https://t.co/oJXCRjSu5d #Sabarimala  #SabarimalaReview\xe2\x80\xa6 https://t.co/Bzr55EB3MB',1.0,0.0,1.09308e+18,pennewstweet
236,,,,,,
237,06/02/2019 09:43,"b'What a crass and sick argument, @pvdinesh. Too much Bishop tales? #Sabarimala #SabarimalaReview\xe2\x80\xa6 https://t.co/OIDfdEx0rz'",10.0,5.0,1.09308e+18,bulletmanV
238,,,,,,
239,06/02/2019 09:25,b'@LiveLawIndia reform nepotic corrupt collegium judiciary.....bring in njac.......end tyranny of the unelected......\xe2\x80\xa6 https://t.co/LC8cZmwPuw',1.0,1.0,1.09308e+18,sk_6352
240,,,,,,
241,06/02/2019 09:14,b'@narendramodi Sabarimala: Hindus in Kerala need your mercy. Pls save Sabarimala. The Supreme Court Judges do not ev\xe2\x80\xa6 https://t.co/haNxCmkt7j',12.0,5.0,1.09308e+18,rgkpillai
242,,,,,,
243,06/02/2019 09:14,b'#SaveSabarimalaTradition Devaswom Boards are supposed to work in the interests of Devotees and Temple traditions. B\xe2\x80\xa6 https://t.co/nFc6R0x9FO',110.0,76.0,1.09308e+18,surnell
244,,,,,,
245,06/02/2019 09:08,b'#freetemples the devasthanam boards are the major culprits in destroying the traditions and practices of\xe2\x80\xa6 https://t.co/DFEX5S9RXz',2.0,0.0,1.09307e+18,AdityaMudigond_
246,,,,,,
247,06/02/2019 09:06,"b'#SaveSabarimalaTradition Get lost Devaswom. They are supposed to be Protecting temples, traditions and devotee inte\xe2\x80\xa6 https://t.co/UJN8dkDMAd'",115.0,65.0,1.09307e+18,surnell
248,,,,,,
249,06/02/2019 09:04,b'When did #Sabarimala issue become a #caste issue? \n\nWhat is the intention of the #Liberals in bringing false allega\xe2\x80\xa6 https://t.co/0AeaMFrZao',3.0,3.0,1.09307e+18,AdityaMudigond_
250,,,,,,
251,06/02/2019 09:03,b'It is clear now.\nBoth Kerala government and CPM controlled Devaswam board took the same stand on young women entry\xe2\x80\xa6 https://t.co/hYSr7JHOv1',30.0,18.0,1.09307e+18,jineesh_blr
252,,,,,,
253,06/02/2019 09:03,"b""@vijayanpinarayi govt takes a stand against devotees in SC, there is no necessity to review it's  earlier verdict.\xe2\x80\xa6 https://t.co/mSybJMZ1a0""",6.0,2.0,1.09307e+18,radhakrishmenon
254,,,,,,
255,06/02/2019 09:03,b'#SwamiSharanam \n\nOur prayers are with the arguing counsel.\n\n#SaveSabarimalaTradition https://t.co/Vyefqnyh6Q',0.0,0.0,1.09307e+18,AdityaMudigond_
256,,,,,,
257,06/02/2019 09:02,"b'Travancore Devaswom board providing livelihood to several, run by crores offered by devotees takes stance against s\xe2\x80\xa6 https://t.co/cFGxURcite'",1.0,2.0,1.09307e+18,sk_6352
258,,,,,,
259,06/02/2019 08:59,b'And are milords and lawyers experts in our Shastras? #Sabarimala #SaveSabarimalaTradition https://t.co/xot4Y5YvPr',8.0,3.0,1.09307e+18,krithikasivasw
260,,,,,,
261,06/02/2019 08:31,"b'@barandbench #SaveSabarimalaTradition #Sabarimala @jsaideepak @lotophagus \nJudicial overreach, I repeat ""JUDICIAL O\xe2\x80\xa6 https://t.co/Af8A0H7fTo'",3.0,0.0,1.09306e+18,maheshsr93
262,,,,,,
263,06/02/2019 08:21,b'#SaveSabarimalaTradition Hope Kerala (especially Ayyappa Devotees) take note of the Government stand in Supreme Cou\xe2\x80\xa6 https://t.co/OXaX85qxAM',99.0,63.0,1.09306e+18,surnell
264,,,,,,
265,06/02/2019 07:50,b'Kerala Government opposed review petitions and favoured young women entry in the court today.\n\nComrades were trying\xe2\x80\xa6 https://t.co/a4AnMk18ex',2.0,5.0,1.09305e+18,jineesh_blr
266,,,,,,
267,06/02/2019 07:44,"b'Kerala Govt stands by SC verdict on Sabarimala young women entry, says no ground for review https://t.co/4JVEh2BQ7E\xe2\x80\xa6 https://t.co/ieXlB7yWSx'",2.0,2.0,1.09305e+18,pennewstweet
268,,,,,,
269,06/02/2019 07:40,"b""The secular state's attempt to cast Hindus as a Christianity/Islam like religion \xf0\x9f\x91\x87. Unity in diversity comes natura\xe2\x80\xa6 https://t.co/xjdHkOVzYH""",1.0,3.0,1.09305e+18,bulletmanV
270,,,,,,
271,06/02/2019 07:36,"b""communist kerala govt stand is crystal clear...'we are hellbent against hindu faith temples traditions ....we'l do\xe2\x80\xa6 https://t.co/lMLgajCb3u""",3.0,6.0,1.09305e+18,sk_6352
272,,,,,,
273,06/02/2019 07:21,b'@TVJanam Why is court wasting time to hear a Atheist govt view when CJI says he can\xe2\x80\x99t hear all the petitions ?\xe2\x80\xa6 https://t.co/qm4hm7l17T',1.0,0.0,1.09305e+18,Sk_nairR
274,,,,,,
275,06/02/2019 07:21,b'advocate for communist govt says #sabarimala is public place.....court can interfere in any traditions.....says mat\xe2\x80\xa6 https://t.co/y7lA2gw5os',1.0,1.0,1.09305e+18,sk_6352
276,,,,,,
277,06/02/2019 07:18,b'#swamiye #saranamayyappa #SaveSabarimalaTradition #savehindus May good sense prevail up on the Supreme court judges\xe2\x80\xa6 https://t.co/d57rXMFBcJ',2.0,1.0,1.09305e+18,ravee011
278,,,,,,
279,06/02/2019 07:10,b'@surnell While the review petitions arguments are being heard now let us pray Swamiye Saranam Ayyappa.\n#SaveSabarimalaTradition',1.0,0.0,1.09304e+18,radhakrishmenon
280,,,,,,
281,06/02/2019 07:00,"b""A boys only school \nIs it discrimination against women? \nA women's collage\nIs it discrimination against boys? \nNo,\xe2\x80\xa6 https://t.co/UtBrQUQCiU""",9.0,8.0,1.09304e+18,Oduday1
282,,,,,,
283,06/02/2019 06:54,b'The most important argument in my opinion... \xf0\x9f\x91\x8d\n#Sabarimala \n#SaveSabarimalaTradition \n#sabarimalatemple\xe2\x80\xa6 https://t.co/rqW8mAGb69',1.0,2.0,1.09304e+18,ParashuRama_108
284,,,,,,
285,06/02/2019 06:31,b'@jsaideepak did you coach Mr Singhvi before the arguments started today?\nOr maybe he watched all your talks on YouT\xe2\x80\xa6 https://t.co/54gXiddEM4',0.0,0.0,1.09303e+18,ParashuRama_108
286,,,,,,
287,06/02/2019 06:20,b'SC begins hearing on Sabarimala verdict review petitions\n#SabarimalaReview #SabarimalaTemple #Sabarimala #SC\xe2\x80\xa6 https://t.co/PSUlSOrNUS',1.0,0.0,1.09303e+18,pennewstweet
288,,,,,,
289,06/02/2019 06:18,"b'@DrAMSinghvi    though against your dynastic association and policies ,  thankyou for advocating for #sabarimala at\xe2\x80\xa6 https://t.co/mAGNlbJFEH'",1.0,0.0,1.09303e+18,sk_6352
290,,,,,,
291,06/02/2019 06:17,"b""The reason why our secular courts find it so difficult to reconcile with Hinduism \xf0\x9f\x91\x87. It's not a defined religion, a\xe2\x80\xa6 https://t.co/9bKp0GuFkI""",5.0,1.0,1.09303e+18,bulletmanV
292,,,,,,
293,06/02/2019 06:17,"b'@vinayknl61 No, this is for Hindu Vote Bank in Kerala. He is fighting for #SaveSabarimalaTradition \n\nCongress is pl\xe2\x80\xa6 https://t.co/tUASaUVSN4'",0.0,0.0,1.09303e+18,DarshitM86
294,,,,,,
295,06/02/2019 06:01,b'@TVJanam Now Devasom Board lawyer objects to Abhishek Manu Singhvi representing Prayar Gopalakrishnan and so Now we\xe2\x80\xa6 https://t.co/EDA4wGlF56',39.0,42.0,1.09303e+18,Sk_nairR
296,,,,,,
297,06/02/2019 06:01,b'#SaveSabarimalaTradition Singhvi on behalf of Prayar ji. Totally different line today. Ha ha ha. He is right this t\xe2\x80\xa6 https://t.co/SgWgsiS9HB',69.0,25.0,1.09303e+18,surnell
298,,,,,,
299,06/02/2019 05:52,b'Things looking positive \xf0\x9f\x99\x8f #SaveSabarimalaTradition #Savesabarimala #Sabarimala',4.0,1.0,1.09302e+18,anuragconnect
300,,,,,,
301,06/02/2019 05:43,"b""#SaveSabarimalaTradition Adv Parasaran ji concludes for NSS. Tantri's Adv  presenting now\n#SwamiSharanam \xf0\x9f\x99\x8f""",19.0,3.0,1.09302e+18,surnell
302,,,,,,
303,06/02/2019 05:36,b'@TajinderBagga @TajinderBagga and we will not accept any breach of faith and traditions of Lord Ayyappa\xe2\x80\xa6 https://t.co/w3DUjIdjIs',1.0,0.0,1.09302e+18,Sk_nairR
304,,,,,,
305,06/02/2019 05:24,b'#SaveSabarimalaTradition Googly :-) from Adv Parasaran ji on Untouchability argument\n#SwamiSharanam \xf0\x9f\x99\x8f',22.0,3.0,1.09302e+18,surnell
306,,,,,,
307,06/02/2019 05:21,"b'#SaveSabarimalaTradition 65 petitions under consideration. \nReview Petitions, Writ Petitions and Transfer Petitions\xe2\x80\xa6 https://t.co/AN5wAfAPRH'",16.0,6.0,1.09302e+18,surnell
308,,,,,,
309,06/02/2019 05:18,"b'#SaveSabarimalaTradition Basic flaw in my limited knowledge, is treating our temples as public places. IT IS NOT!\nA\xe2\x80\xa6 https://t.co/gqzlxNxg1n'",221.0,91.0,1.09302e+18,surnell
310,,,,,,
311,06/02/2019 05:17,b'#SaveSabarimalaTradition CJI wants the petitioners to limit to citing the flaws in the earlier judgement (at this stage) #SwamiSharanam \xf0\x9f\x99\x8f',8.0,2.0,1.09302e+18,surnell
312,,,,,,
313,06/02/2019 05:05,"b'#SaveSabarimalaTradition - It begins.... Swamiye Sharanamayyappa Currently, considering if the earlier September Ve\xe2\x80\xa6 https://t.co/FMi8h0UGOC'",17.0,5.0,1.09301e+18,surnell
314,,,,,,
315,06/02/2019 05:04,"b""@KeralaTourism God's own land has become devil's land.\n\n#savesabarimalatradition first. Then automatically people w\xe2\x80\xa6 https://t.co/BKJMC8AUxe""",3.0,0.0,1.09301e+18,drsudeshna246
316,,,,,,
317,06/02/2019 05:03,b'#SaveSabarimalaTradition All set',9.0,4.0,1.09301e+18,surnell
318,,,,,,
319,06/02/2019 04:49,b'Best wishes &amp; prayers to @jsaideepak @Kuvalayamala @lotophagus @shilpamdas @People4Dharma @RahulEaswar\xe2\x80\xa6 https://t.co/ONt1IXpPrG',66.0,19.0,1.09301e+18,ShashiGangadhar
320,,,,,,
321,06/02/2019 04:35,b'SC pls do something right  #savesabarimalatradition',0.0,0.0,1.09301e+18,Jaishan16531737
322,,,,,,
323,06/02/2019 04:10,b'Today is big day for Ayyapppa Devotees. SC will consider all petitions.\n\nLet us pray. \n\nSwami Saranam.\xe2\x80\xa6 https://t.co/G7WkriWNCt',5.0,1.0,1.093e+18,dhanyarajkhs
324,,,,,,
325,06/02/2019 04:02,b'1 hour to go for Supreme Court Battle for #savesabarimala\n\nPls pray for #savesabarimalatradition https://t.co/2T1PIA05PL',120.0,23.0,1.093e+18,RahulEaswar
326,,,,,,
327,06/02/2019 03:02,b'Today is big day for Ayyapppa Devotees. SC will consider all petitions.\n\nLet us pray. \n\nSwami Saranam.\xe2\x80\xa6 https://t.co/sdAUO04clh',0.0,0.0,1.09298e+18,prasanthkr1989
328,,,,,,
329,06/02/2019 03:00,b'Today is big day for Ayyapppa Devotees. SC will consider all petitions.\n\nLet us pray. \n\nSwami Saranam.\xe2\x80\xa6 https://t.co/eisPNhvOL1',0.0,2.0,1.09298e+18,PrasanthSivan10
330,,,,,,
331,06/02/2019 02:36,b'#SaveSabarimalaTradition Review Petitions and all other petitions at 10:30am today.\n\nhttps://t.co/EbDWsMQBe4 https://t.co/IPcq5EdiAZ',13.0,13.0,1.09298e+18,surnell
332,,,,,,
333,05/02/2019 17:46,b'@anuraag_saxena @prakashraaj Is this that same fellow who was commenting on Lord Ayyappa.  #SaveSabarimalaTradition .... #boycottprakashraj.',6.0,0.0,1.09284e+18,asokmallelil
334,,,,,,
335,05/02/2019 17:46,"b'#SaveSabarimalaTradition I am quite nervous about impending SC hearing of review petitions on Sabarimala issue, &amp; I\xe2\x80\xa6 https://t.co/oU6GyAndWN'",0.0,1.0,1.09284e+18,naglv
336,,,,,,
337,05/02/2019 17:20,b'@jineesh_blr #SaveSabarimalaTradition Pray to Hindus &amp; Hindu lawyers in #Delhi to show  up in good Numbers to SC .J\xe2\x80\xa6 https://t.co/ymw0JSTJ5e',0.0,0.0,1.09284e+18,sadanjan
338,,,,,,
339,05/02/2019 17:08,b'Tomorrow is big day for Ayyapppa Devotees. SC will consider all petitions.\n\nLet us pray. \n\nSwami Saranam.\xe2\x80\xa6 https://t.co/KwE3P1JgWI',5.0,3.0,1.09283e+18,jineesh_blr
340,,,,,,
341,05/02/2019 17:05,b'@People4Dharma @jsaideepak #SaveSabarimalaTradition  @SwarajyaMag @BJP4India @editorvskbharat @VSKTamilnadu\xe2\x80\xa6 https://t.co/5QPtzBgOaE',1.0,1.0,1.09283e+18,sadanjan
342,,,,,,
343,05/02/2019 17:01,b'@People4Dharma #SaveSabarimalaTradition  @SwarajyaMag @BJP4India @editorvskbharat @VSKTamilnadu @VHPsampark\xe2\x80\xa6 https://t.co/tf3WgcHf6j',0.0,0.0,1.09283e+18,sadanjan
344,,,,,,
345,05/02/2019 16:50,b'@People4Dharma #SaveSabarimalaTradition  @SwarajyaMag @BJP4India @editorvskbharat @VSKTamilnadu @VHPsampark\xe2\x80\xa6 https://t.co/mcEk8W29Hs',0.0,0.0,1.09283e+18,sadanjan
346,,,,,,
347,05/02/2019 11:01,b'@mkatju @AgentSaffron @by2kaafi @noconversion @narendramodi @rsprasad @HRajaBJP @TVMohandasPai @hmrss1980\xe2\x80\xa6 https://t.co/5itBAPMaFt',0.0,0.0,1.09274e+18,Shivajiism
348,,,,,,
349,05/02/2019 10:26,"b""The supreme court of India has time and again proved it's biased self to the nation. I wonder who is backing these\xe2\x80\xa6 https://t.co/83C6hTjBqy""",2.0,0.0,1.09273e+18,_CappedCrusader
350,,,,,,
351,05/02/2019 09:35,b'#SaveSabarimalaTradition Karma fixes G Sudhakaran who has been abusing #Sabarimala and Tantri. Ambalapuzha Court or\xe2\x80\xa6 https://t.co/nV350zSaMZ',29.0,17.0,1.09272e+18,surnell
352,,,,,,
353,05/02/2019 07:32,b'#SaveSabarimalaTradition when one hears that the @vijayanpinarayi govt actually lied about the number of women who\xe2\x80\xa6 https://t.co/m50Xb95lJf',3.0,1.0,1.09269e+18,GEETAMENON3
354,,,,,,
355,05/02/2019 04:47,"b'Aahaa...Expected.\nThe same person who said Ayyappa is not God is seen praying in Church.\n\nSo, the issue is only wit\xe2\x80\xa6 https://t.co/kEwD4bmWQC'",18.0,15.0,1.09265e+18,jineesh_blr
356,,,,,,
357,05/02/2019 01:48,b'@indomitablesoul @derekobrienmp @H_D_Devegowda @RahulGandhi @mkstalin @yadavakhilesh @ncbn @ArvindKejriwal\xe2\x80\xa6 https://t.co/05gHpWfiBN',0.0,0.0,1.0926e+18,rkreddy_d
358,,,,,,
359,04/02/2019 18:20,b'@naglv @CJI_SC You are not using the right #tag. Example you should have posted with #SaveSabarimalaTradition\xe2\x80\xa6 https://t.co/ZJv3CEEUHK',0.0,0.0,1.09249e+18,infinitesriram
360,,,,,,
361,04/02/2019 16:53,"b'Thank you to #BBC for the interview on #savesabarimala \n\nBBC journalists from London, Delhi in my home to cover Pra\xe2\x80\xa6 https://t.co/qcfNbXz7nN'",26.0,6.0,1.09247e+18,RahulEaswar
362,,,,,,
363,04/02/2019 12:32,b'#SaveSabarimalaTradition According to this report the two #Nastyvists who allegedly desecrated #Sabarimala did not\xe2\x80\xa6 https://t.co/7J5YBUbeOk',204.0,141.0,1.0924e+18,surnell
364,,,,,,
365,04/02/2019 09:46,b'#SaveSabarimalaTradition @CMOKerala Why are everyone in your Government and establishment bluffing? https://t.co/biw74L9qJT',9.0,9.0,1.09236e+18,surnell
366,,,,,,
367,04/02/2019 09:40,b'#SaveSabarimalaTradition So they bluffed twice in the courts. They revised the list of 51 to  17 which also is appa\xe2\x80\xa6 https://t.co/huA9MO9fFy',53.0,34.0,1.09236e+18,surnell
368,,,,,,
369,03/02/2019 17:03,b'You too @VijaySethuOffl ?\n#SaveSabarimala \n#SaveSabarimalaTradition \n#Sabarimala \n#Nammaooruzero\n#nammaooruhero https://t.co/hgEcV7k5mF',0.0,0.0,1.09211e+18,ohmtweets
370,,,,,,
371,03/02/2019 14:04,b'Look who had waded into the Sabarimala temple issue now. \n@VijaySethuOffl did you understand the specific issues ar\xe2\x80\xa6 https://t.co/fSHZQ5hMn9',2.0,0.0,1.09206e+18,SBhartrhari
372,,,,,,
373,02/02/2019 10:33,b'#SaveSabarimalaTradition Is this true? Can someone confirm and provide me more details?\nGot this via WA\nA 1000 cror\xe2\x80\xa6 https://t.co/O6f700MUFs',23.0,36.0,1.09165e+18,surnell
374,,,,,,
375,01/02/2019 18:03,b'Must watch. #savesabarimala  #savesabarimalatradition https://t.co/GZ7RSHhqpw',0.0,0.0,1.0914e+18,ShriVBasu
376,,,,,,
377,11/02/2019 16:39,b'Says the idiot who was waxing eloquent over the #readytowait self hating goosey loosey chaddi sniffing brigade tryi\xe2\x80\xa6 https://t.co/7SzDMLYeLN',0.0,0.0,1.095e+18,dhobinsastra
378,,,,,,
379,11/02/2019 16:32,b'@AdvNivedida @shilpamdas @ReadyToWait @People4Dharma @VinodMythili @aishwaryasvarma @GitaSKapoor Women you have won\xe2\x80\xa6 https://t.co/Hqa7sUQd84',0.0,0.0,1.095e+18,RajaVardhan17
380,,,,,,
381,11/02/2019 15:59,b'@GitaSKapoor Mam this hashtag appears every evening by same group of people.\n \nThey are trying to defeat\xe2\x80\xa6 https://t.co/x0Aie9kLZo',1.0,1.0,1.09499e+18,ShashiGangadhar
382,,,,,,
383,11/02/2019 15:29,b'Bulk messages for fake propaganda Sabkasabarimala.\nTrying to create a wave like the intolerance wave before SC judg\xe2\x80\xa6 https://t.co/RScOWLAJhl',0.0,0.0,1.09498e+18,ShashiGangadhar
384,,,,,,
385,11/02/2019 06:48,b'@surnell @neha_aks @Sangachhwadham @Kuvalayamala @RahulEaswar @lotophagus @PanickarS @M_Lekhi @eastcoasteng For us\xe2\x80\xa6 https://t.co/dQMukNZyga',3.0,2.0,1.09485e+18,ShashiGangadhar
386,,,,,,
387,11/02/2019 05:23,b'Why there is no news about Sabarimala Karma Samithi?\n35 young women planning to defile holy temple again.\n@TVJanam\xe2\x80\xa6 https://t.co/l5Li7QWc5G',0.0,1.0,1.09483e+18,ShashiGangadhar
388,,,,,,
389,10/02/2019 18:02,b'@RiaRevealed @ShashiGangadhar @sambitswaraj @BJP4India @bjpitc Please do understand that there is no gender discrim\xe2\x80\xa6 https://t.co/lBf1ozKHAL',0.0,0.0,1.09466e+18,ur_vishnu
390,,,,,,
391,10/02/2019 16:06,b'CPI govt. Sold Sabarimala tradition to feminists @AdvNivedida @shilpamdas @ReadyToWait @People4Dharma @VinodMythili\xe2\x80\xa6 https://t.co/Y6TvciK3IX',1.0,0.0,1.09463e+18,RajaVardhan17
392,,,,,,
393,10/02/2019 14:52,b'@ArjunBharatvasi @shilpamdas @jacobthomas1960 Today shocked to see on Asianet News CPM sponsored CM participating p\xe2\x80\xa6 https://t.co/8bK2py3C2k',1.0,0.0,1.09461e+18,cyberstentorian
394,,,,,,
395,10/02/2019 14:07,b'#SabkaSabarimala \n\nSo happy to see women of India unite and rise against an ugly discrimination imposed by bigots i\xe2\x80\xa6 https://t.co/3OICDGuESc',3.0,1.0,1.0946e+18,BramhaKamal
396,,,,,,
397,09/02/2019 08:33,b'@thewire_in  you made video on this.... did you support sc judgment ?...#shabrimala #readytowait https://t.co/INt0JufHMb',0.0,0.0,1.09415e+18,tejasinsr
398,,,,,,
399,08/02/2019 21:32,"b'@karthik_1710 @Kunthavi5 Hello Mr dumb,\n\nEver heard of #readytowait campaign...??\n\nIs that not a choice that the wo\xe2\x80\xa6 https://t.co/euyqDFJORm'",3.0,1.0,1.09399e+18,lightlo4
400,,,,,,
401,08/02/2019 19:45,b'Hope this principle applies to the women devotees of Sabarimala who are #ReadyToWait too. https://t.co/eGeH5HHkXW',1.0,0.0,1.09396e+18,TarakRamTs
402,,,,,,
403,08/02/2019 10:39,"b""@Streetclub @Riyu001 Anti-Hindu propaganda..Do u have any idea about Ayyappa Swamy's #Sabarimala issue? Real Hindu\xe2\x80\xa6 https://t.co/Z1REIqTuI7""",1.0,1.0,1.09382e+18,HateLeftistScum
404,,,,,,
405,08/02/2019 10:35,"b""@RiaRevealed @Riyu001 Anti-Hindu propaganda..Do u have any idea about Ayyappa Swamy's #Sabarimala issue? Real Hindu\xe2\x80\xa6 https://t.co/fSvQtK2Ld4""",2.0,1.0,1.09382e+18,HateLeftistScum
406,,,,,,
407,08/02/2019 10:31,b'What is this? Most of them are north Indians supporting a movement for desecration of holy temple. Must be a fashio\xe2\x80\xa6 https://t.co/TBx8FwyCbd',1.0,0.0,1.09382e+18,ShashiGangadhar
408,,,,,,
409,08/02/2019 08:56,"b""@fidcastro7 @arrahman Really? The first one to try &amp; visit Sabarimala ws a Muslim, Rehana Fatima. Then it's a Chris\xe2\x80\xa6 https://t.co/aAk3C3SMQU""",0.0,0.0,1.0938e+18,Shank_Seeks42
410,,,,,,
411,08/02/2019 06:57,b'The gang that trolled women who ran #ReadyToWait campaign for Sabarimala think that Burkha is a choice. .....',5.0,2.0,1.09377e+18,DrlathaC
412,,,,,,
413,08/02/2019 04:59,b'@vigilant_ap @Jai23374463 @Kuvalayamala @suprema_she @kingofcrossroaz @JyAnap_PrApthi @narendramodi @People4Dharma\xe2\x80\xa6 https://t.co/lN9h96ZGax',1.0,0.0,1.09374e+18,sreddyjakka
414,,,,,,
415,08/02/2019 03:25,"b'@Kuvalayamala @narendramodi To make law, Hindus/kerala Hindus have to show strength in the streets and lobby hard.\xe2\x80\xa6 https://t.co/FZHO9OURFk'",0.0,0.0,1.09371e+18,Shootin73493360
416,,,,,,
417,07/02/2019 15:23,b'@UrbanRangoli @MeBongguy @Miss_Kadyan 2. You said we have no right to question TT and nikah h@lala if we support th\xe2\x80\xa6 https://t.co/KLHujZ463Y',3.0,2.0,1.09353e+18,YehAccntFakeHai
418,,,,,,
419,07/02/2019 12:37,b'@Rwind_13 Would urge people to check #readytowait hashtag. Believers (read women) respect the diety &amp; his celibacy.\xe2\x80\xa6 https://t.co/YsCbwtR7Di',6.0,2.0,1.09349e+18,Beeblebrroxx
420,,,,,,
